language,country,main_group,subgroup,product-name,product-number,file-path
fr,FR,pipeline-ancillaries,separators,cs10-1,p023-59,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/cs10-1-ti-p023-59-fr.ashx?rev=bcab5efbdf264ce0a80e2ceaa822fc0a
de,CH,pipeline-ancillaries,separators,cs10-1,p023-59,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cs10-1-ti-p023-59-de.ashx?rev=f313ed6aea18410aaaa2eb1b46b1ba55
it,IT,pipeline-ancillaries,separators,cs10_1,p023-59,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cs10_1-ti-p023-59-it.ashx?rev=bc8f9b90327e43da87c722069d94f544
it,CH,pipeline-ancillaries,separators,cs10_1,p023-59,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cs10_1-ti-p023-59-it.ashx?rev=bc8f9b90327e43da87c722069d94f544
fr,FR,pipeline-ancillaries,strainers-and-filters,csf16,p180-44,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csf16-ti-p180-44-fr.ashx?rev=718bb8a9cff7404ca2bfa8457c37cfee
de,DE,pipeline-ancillaries,strainers-and-filters,csf16,7004,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/csf16-ti-7004-de.ashx?rev=6910b55ea99e490ebaf1b82d84eb09e5
fr,CH,pipeline-ancillaries,strainers-and-filters,csf16,p180-43,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csf16-ti-p180-43-fr.ashx?rev=841043890ac74720a105bf72ae067410
fr,CH,pipeline-ancillaries,strainers-and-filters,csf16,p180-44,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csf16-ti-p180-44-fr.ashx?rev=718bb8a9cff7404ca2bfa8457c37cfee
fr,FR,pipeline-ancillaries,strainers-and-filters,csf16,p180-43,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csf16-ti-p180-43-fr.ashx?rev=841043890ac74720a105bf72ae067410
de,CH,pipeline-ancillaries,strainers-and-filters,csf16,7004,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/csf16-ti-7004-de.ashx?rev=6910b55ea99e490ebaf1b82d84eb09e5
fr,CH,heat-transfer-solutions,clean-steam-generators,csg_fb,p664-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csg_fb-ti-p664-01-fr.ashx?rev=8e88e0a9439a40b18f5c191e6fb092f7
fr,FR,heat-transfer-solutions,clean-steam-generators,csg_fb,p664-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csg_fb-ti-p664-01-fr.ashx?rev=8e88e0a9439a40b18f5c191e6fb092f7
it,IT,heat-transfer-solutions,clean-steam-generators,csg_fb,p664-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/csg_fb-ti-p664-01-it.ashx?rev=2a1e127cfd194092b8691ffdf63fcc66
fr,FR,heat-transfer-solutions,clean-steam-generators,csg_hs,p663-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csg_hs-ti-p663-01-fr.ashx?rev=0de9f7f86ce646e58de17968e0cd094f
fr,FR,clean-steam-generators,clean-steam-generator-for-healthcare-sterilisation#article-top,csg_hs,p663-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csg_hs-ti-p663-01-fr.ashx?rev=0de9f7f86ce646e58de17968e0cd094f
de,CH,heat-transfer-solutions,clean-steam-generators,csm-c,p486-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/csm-c-ti-p486-04-de.ashx?rev=b17fd3daab9e485d95125eb3fc7c4ec7
fr,CH,heat-transfer-solutions,clean-steam-generators,csm-k,p486-13,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-k-ti-p486-13-fr.ashx?rev=c8c560148a064c7bacf872d9d2e38a72
fr,CH,heat-transfer-solutions,clean-steam-generators,csm-k,p486-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-k-ti-p486-08-fr.ashx?rev=6cf860fb35ad46a3bb7f002b3ae79529
fr,FR,heat-transfer-solutions,clean-steam-generators,csm-k,p486-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-k-ti-p486-08-fr.ashx?rev=6cf860fb35ad46a3bb7f002b3ae79529
fr,FR,heat-transfer-solutions,clean-steam-generators,csm-k,p486-13,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-k-ti-p486-13-fr.ashx?rev=c8c560148a064c7bacf872d9d2e38a72
fr,FR,heat-transfer-solutions,clean-steam-generators,csm-pd,p486-12,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-pd-ti-p486-12-fr.ashx?rev=3a23c22d56b84c0e9790198c15dc120e
fr,CH,heat-transfer-solutions,clean-steam-generators,csm-pd,p486-12,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/csm-pd-ti-p486-12-fr.ashx?rev=3a23c22d56b84c0e9790198c15dc120e
it,IT,heat-transfer-solutions,clean-steam-generators,csm_k,p486-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/csm_k-ti-p486-08-it.ashx?rev=0272a744fe7945d5a663609d2c65d534
it,IT,heat-transfer-solutions,clean-steam-generators,csm_k,p486-13,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/csm_k-ti-p486-13-it.ashx?rev=f5193126848b479ba1372282abc1586d
it,CH,heat-transfer-solutions,clean-steam-generators,csm_k,p486-13,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/csm_k-ti-p486-13-it.ashx?rev=f5193126848b479ba1372282abc1586d
it,CH,heat-transfer-solutions,clean-steam-generators,csm_k,p486-08,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/csm_k-ti-p486-08-it.ashx?rev=0272a744fe7945d5a663609d2c65d534
it,IT,isolation-valves,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cvs10-ti-p029-21-it.ashx?rev=6213c8bf6b674fcca6450ec9a01cdacc
fr,CH,pipeline-ancillaries,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/cvs10-ti-p029-21-fr.ashx?rev=fe312eb7ea0c431fbc10af96119d468a
fr,FR,pipeline-ancillaries,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/cvs10-ti-p029-10-fr.ashx?rev=e82603c239ac43309dfabc17e0d52a64
de,DE,sterile-products,cvs10-sanitary-check-valve-with-metal-seat,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-21-de.ashx?rev=68d914057db8461cb7e082e7ec1712e7
de,DE,sterile-products,cvs10-sanitary-check-valve-with-metal-seat,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-10-de.ashx?rev=7cf50b77c25a4bd29e542433b982d91e
de,CH,pipeline-ancillaries,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-21-de.ashx?rev=68d914057db8461cb7e082e7ec1712e7
de,CH,pipeline-ancillaries,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-10-de.ashx?rev=7cf50b77c25a4bd29e542433b982d91e
fr,CH,pipeline-ancillaries,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/cvs10-ti-p029-10-fr.ashx?rev=e82603c239ac43309dfabc17e0d52a64
fr,FR,pipeline-ancillaries,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/cvs10-ti-p029-21-fr.ashx?rev=fe312eb7ea0c431fbc10af96119d468a
de,DE,pipeline-ancillaries,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-10-de.ashx?rev=7cf50b77c25a4bd29e542433b982d91e
it,IT,isolation-valves,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cvs10-ti-p029-10-it.ashx?rev=eeb49debfed047619229c3ed1db19cb9
it,CH,pipeline-ancillaries,check-valves,cvs10,p029-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cvs10-ti-p029-10-it.ashx?rev=eeb49debfed047619229c3ed1db19cb9
de,DE,pipeline-ancillaries,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/cvs10-ti-p029-21-de.ashx?rev=68d914057db8461cb7e082e7ec1712e7
it,CH,pipeline-ancillaries,check-valves,cvs10,p029-21,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/cvs10-ti-p029-21-it.ashx?rev=6213c8bf6b674fcca6450ec9a01cdacc
fr,FR,control-systems,desuperheaters,da_serie,p605-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/da_serie-ti-p605-10-fr.ashx?rev=185b245859f6420eb93935e9b4049062
fr,CH,control-systems,desuperheaters,da_serie,p605-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/da_serie-ti-p605-10-fr.ashx?rev=185b245859f6420eb93935e9b4049062
de,DE,pipeline-ancillaries,check-valves,dcv,dcv27-64,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv-ti-dcv27-64-de.ashx?rev=2eeb70f323964fd3bff2cf3b7a24ef62
de,DE,pipeline-ancillaries,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv1-ti-p134-05-de.ashx?rev=9a0180848d264166b02ade41e11e358a
fr,CH,pipeline-ancillaries,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv1-ti-p134-05-fr.ashx?rev=91a9e0ca50b3417d9d46a0031af39804
it,CH,pipeline-ancillaries,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv1-ti-p134-05-it.ashx?rev=e6ae588853c84f8ab639e448a756122a
it,IT,isolation-valves,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv1-ti-p134-05-it.ashx?rev=e6ae588853c84f8ab639e448a756122a
fr,FR,pipeline-ancillaries,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv1-ti-p134-05-fr.ashx?rev=91a9e0ca50b3417d9d46a0031af39804
de,CH,pipeline-ancillaries,check-valves,dcv1,p134-05,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv1-ti-p134-05-de.ashx?rev=9a0180848d264166b02ade41e11e358a
fr,FR,pipeline-ancillaries,check-valves,dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv10-ti-p601-32-fr.ashx?rev=27037179215a4337a912034c0cc291b6
de,DE,pipeline-ancillaries,check-valves,dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv10-ti-p601-32-de.ashx?rev=d621e9976abf4a21a5d97774b58d80e2
de,CH,pipeline-ancillaries,check-valves,dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv10-ti-p601-32-de.ashx?rev=d621e9976abf4a21a5d97774b58d80e2
fr,CH,pipeline-ancillaries,check-valves,dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv10-ti-p601-32-fr.ashx?rev=27037179215a4337a912034c0cc291b6
it,CH,pipeline-ancillaries,check-valves,dcv10c_dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv10c_dcv10-ti-p601-32-it.ashx?rev=514e7535cc694e0987307d3af5e4ca81
it,IT,isolation-valves,check-valves,dcv10c_dcv10,p601-32,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv10c_dcv10-ti-p601-32-it.ashx?rev=514e7535cc694e0987307d3af5e4ca81
fr,FR,pipeline-ancillaries,check-valves,dcv2-dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv2-dcv3-ti-p134-50-fr.ashx?rev=1896b2fdb1c545bb85cdc7a17ae2319d
fr,CH,pipeline-ancillaries,check-valves,dcv2-dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv2-dcv3-ti-p134-50-fr.ashx?rev=1896b2fdb1c545bb85cdc7a17ae2319d
fr,FR,boiler-controls-and-systems,level-controls,dcv2b,p402-121,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv2b-ti-p402-121-fr.ashx?rev=a1f5952cc8224b71800f7be4f5bf1272
it,CH,pipeline-ancillaries,check-valves,dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv3-ti-p134-50-it.ashx?rev=74f29489283547489ca74ee563764952
it,IT,isolation-valves,check-valves,dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv3-ti-p134-50-it.ashx?rev=74f29489283547489ca74ee563764952
de,DE,pipeline-ancillaries,check-valves,dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv3-ti-p134-50-de.ashx?rev=6e10713fb003471997ba4fe9c31bb0af
de,CH,pipeline-ancillaries,check-valves,dcv3,p134-50,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv3-ti-p134-50-de.ashx?rev=6e10713fb003471997ba4fe9c31bb0af
it,IT,isolation-valves,check-valves,dcv4,p134-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv4-ti-p134-04-it.ashx?rev=77bba5d05a1f4f58afb6792d2b68221b
fr,CH,pipeline-ancillaries,check-valves,dcv4,p134-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv4-ti-p134-04-fr.ashx?rev=0267939721e044f09681600bc5430099
it,CH,pipeline-ancillaries,check-valves,dcv4,p134-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv4-ti-p134-04-it.ashx?rev=77bba5d05a1f4f58afb6792d2b68221b
fr,FR,pipeline-ancillaries,check-valves,dcv4,p134-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv4-ti-p134-04-fr.ashx?rev=0267939721e044f09681600bc5430099
de,DE,pipeline-ancillaries,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv41-ti-p601-18-de.ashx?rev=0211b5e167dc4c2ead74299c93f4b0be
it,IT,isolation-valves,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv41-ti-p601-18-it.ashx?rev=2f1f08439f9b4bc3872665209efa42b7
it,CH,pipeline-ancillaries,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dcv41-ti-p601-18-it.ashx?rev=2f1f08439f9b4bc3872665209efa42b7
de,CH,pipeline-ancillaries,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv41-ti-p601-18-de.ashx?rev=0211b5e167dc4c2ead74299c93f4b0be
fr,FR,pipeline-ancillaries,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv41-ti-p601-18-fr.ashx?rev=98ac7b54656f43ba9392f9ae1b98ddfd
fr,CH,pipeline-ancillaries,check-valves,dcv41,p601-18,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv41-ti-p601-18-fr.ashx?rev=98ac7b54656f43ba9392f9ae1b98ddfd
de,CH,pipeline-ancillaries,check-valves,dcv6,p134-26,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv6-ti-p134-26-de.ashx?rev=bb6b4de789574783bf484580766b5a43
fr,FR,pipeline-ancillaries,check-valves,dcv6,p134-26,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv6-ti-p134-26-fr.ashx?rev=72bbaa6d416a446d8233816072e46b6c
fr,CH,pipeline-ancillaries,check-valves,dcv6,p134-26,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv6-ti-p134-26-fr.ashx?rev=72bbaa6d416a446d8233816072e46b6c
de,DE,pipeline-ancillaries,check-valves,dcv6,p134-26,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv6-ti-p134-26-de.ashx?rev=bb6b4de789574783bf484580766b5a43
fr,CH,pipeline-ancillaries,check-valves,dcv8,p601-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv8-ti-p601-01-fr.ashx?rev=f0de4b7f46c54ffebb16431484f53f74
fr,FR,pipeline-ancillaries,check-valves,dcv8,p601-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dcv8-ti-p601-01-fr.ashx?rev=f0de4b7f46c54ffebb16431484f53f74
de,DE,pipeline-ancillaries,check-valves,dcv8,p601-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv8-ti-p601-01-de.ashx?rev=512b2bac7f1141d799032b60056bf04f
de,CH,pipeline-ancillaries,check-valves,dcv8,p601-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dcv8-ti-p601-01-de.ashx?rev=512b2bac7f1141d799032b60056bf04f
fr,FR,flowmetering,gilflo-flowmeters,debitmetre_gilflo_rsg,s41-10,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/debitmetre_gilflo_rsg-ti-s41-10-fr.ashx?rev=79811c58e0e24b80915635990ed2b022
fr,FR,flowmetering,orifice-plate-flowmeters,debitmetres_a_diaphragme_donnees_techniques_a_remplir_par_le_client,p176-04,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/debitmetres_a_diaphragme_donnees_techniques_a_remplir_par_le_client-ti-p176-04-fr.ashx?rev=0c3e4fc51e174db5a74e5dd958aea927
de,CH,control-systems,pressure-reducing-and-surplussing-valves,dep,s12-09,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep-ti-s12-09-de.ashx?rev=549a4d93452b4fb6a83a4103f418cd6b
de,DE,control-systems,pressure-reducing-and-surplussing-valves,dep,s12-09,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep-ti-s12-09-de.ashx?rev=549a4d93452b4fb6a83a4103f418cd6b
de,CH,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep4-ti-p206-01-de.ashx?rev=15a6aa8cbcb44713bfd69113ce56eb53
it,IT,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dep4-ti-p206-01-it.ashx?rev=32d399fbf5b94466a27bff84b7b88a0c
de,DE,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep4-ti-p206-01-de.ashx?rev=15a6aa8cbcb44713bfd69113ce56eb53
fr,CH,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dep4-ti-p206-01-fr.ashx?rev=f21d43f3eebb439da7e3bbcac806946e
fr,FR,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dep4-ti-p206-01-fr.ashx?rev=f21d43f3eebb439da7e3bbcac806946e
it,CH,control-systems,pressure-reducing-and-surplussing-valves,dep4,p206-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dep4-ti-p206-01-it.ashx?rev=32d399fbf5b94466a27bff84b7b88a0c
fr,CH,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dep7-ti-p205-01-fr.ashx?rev=0ae7afd6220e4c86b3011e66d05e97b1
de,CH,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep7-ti-p205-01-de.ashx?rev=f17fffd3f7cd43bebc120fdddf43ff96
it,IT,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dep7-ti-p205-01-it.ashx?rev=98fc939d11634f578dff5e330154b6a5
fr,FR,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dep7-ti-p205-01-fr.ashx?rev=0ae7afd6220e4c86b3011e66d05e97b1
it,CH,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dep7-ti-p205-01-it.ashx?rev=98fc939d11634f578dff5e330154b6a5
de,DE,control-systems,pressure-reducing-and-surplussing-valves,dep7,p205-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dep7-ti-p205-01-de.ashx?rev=f17fffd3f7cd43bebc120fdddf43ff96
fr,FR,control-systems,desuperheaters,desurchauffeur_programme_de_dimensionnement_en_ligne,p475-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/desurchauffeur_programme_de_dimensionnement_en_ligne-ti-p475-06-fr.ashx?rev=5b5dcb8767ff4b05b72ba049a001e0c2
it,CH,control-systems,desuperheaters,desurriscaldatori,p475-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/desurriscaldatori-ti-p475-01-it.ashx?rev=15fa940ded7a4ad9816a6e063ab8a3e0
it,CH,control-systems,desuperheaters,desurriscaldatori,p475-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/desurriscaldatori-ti-p475-06-it.ashx?rev=3b0f10bf56a54fedade1976fb26911a3
it,IT,heat-transfer-solutions,desuperheaters,desurriscaldatori,p475-01,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/desurriscaldatori-ti-p475-01-it.ashx?rev=15fa940ded7a4ad9816a6e063ab8a3e0
it,IT,heat-transfer-solutions,desuperheaters,desurriscaldatori,p475-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/desurriscaldatori-ti-p475-06-it.ashx?rev=3b0f10bf56a54fedade1976fb26911a3
fr,FR,pipeline-ancillaries,diffusers,df1,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/df1-ti-p155-02-fr.ashx?rev=686f5102d8044fddb0f4713767a6d454
de,DE,pipeline-ancillaries,diffusers,df1,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/df1-ti-p155-02-de.ashx?rev=7a57620204b944c2bd281ae475de9646
de,CH,pipeline-ancillaries,diffusers,df1,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/df1-ti-p155-02-de.ashx?rev=7a57620204b944c2bd281ae475de9646
fr,CH,pipeline-ancillaries,diffusers,df1,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/df1-ti-p155-02-fr.ashx?rev=686f5102d8044fddb0f4713767a6d454
it,IT,pipeline-ancillaries,vacuum-breakers-diffusers-and-depressurisation-valves,df1_df2,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/df1_df2-ti-p155-02-it.ashx?rev=a0773411447e4e54984ec8cebd91ee17
it,CH,pipeline-ancillaries,diffusers,df1_df2,p155-02,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/df1_df2-ti-p155-02-it.ashx?rev=a0773411447e4e54984ec8cebd91ee17
fr,FR,pipeline-ancillaries,diffusers,df2,p155-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/df2-ti-p155-06-fr.ashx?rev=3c1f836a98c7401fa19ed0dc34d0d713
de,CH,pipeline-ancillaries,diffusers,df2,p155-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/df2-ti-p155-06-de.ashx?rev=4cc2dec2d5a546959990450ceae729d1
de,DE,pipeline-ancillaries,diffusers,df2,p155-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/df2-ti-p155-06-de.ashx?rev=4cc2dec2d5a546959990450ceae729d1
fr,CH,pipeline-ancillaries,diffusers,df2,p155-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/df2-ti-p155-06-fr.ashx?rev=3c1f836a98c7401fa19ed0dc34d0d713
it,CH,boiler-controls-and-systems,feedtanks,dh,p401-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/it/ti/dh-ti-p401-25-it.ashx?rev=0fe68b4655a242cfa03b4845d0a604a8
fr,CH,boiler-controls-and-systems,feedtanks,dh_tete_de_deaeration,p401-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dh_tete_de_deaeration-ti-p401-25-fr.ashx?rev=e63d139333af40a9bc68a78cf25aed47
fr,FR,boiler-controls-and-systems,feedtanks,dh_tete_de_deaeration,p401-25,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/dh_tete_de_deaeration-ti-p401-25-fr.ashx?rev=e63d139333af40a9bc68a78cf25aed47
fr,FR,boiler-controls-and-systems,steam-injectors,distributeur_de_vapeur_sd,p401-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/distributeur_de_vapeur_sd-ti-p401-06-fr.ashx?rev=5d6b7e1568bd4a08add31faeeffdde98
fr,CH,boiler-controls-and-systems,steam-injectors,distributeur_de_vapeur_sd,p401-06,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/fr/ti/distributeur_de_vapeur_sd-ti-p401-06-fr.ashx?rev=5d6b7e1568bd4a08add31faeeffdde98
de,DE,compressed-air,drain-traps-and-ancillaries,dlmk2,7300,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dlmk2-ti-7300-de.ashx?rev=9323145f1ff545df8c9bcda675dd8fcd
de,CH,compressed-air,drain-traps-and-ancillaries,dlmk2,7300,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dlmk2-ti-7300-de.ashx?rev=9323145f1ff545df8c9bcda675dd8fcd
de,DE,compressed-air,drain-traps-and-ancillaries,dlmk3,p504-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dlmk3-ti-p504-23-de.ashx?rev=67dcbcc1fdbc4526a1a34f2fcc95df27
de,CH,compressed-air,drain-traps-and-ancillaries,dlmk3,p504-23,https://content.spiraxsarco.com/-/media/spiraxsarco/international/documents/de/ti/dlmk3-ti-p504-23-de.ashx?rev=67dcbcc1fdbc4526a1a34f2fcc95df27
